codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A505,25/05/2014,16,26.1,27.4,25.6,54,57,50,16.0,17.0,15.3,901.9,902.6,901.9,1.1,17,5.7,1803.,0.0
A505,25/05/2014,17,27.4,27.8,25.9,47,54,47,15.1,16.5,14.9,901.3,901.9,901.3,2.0,34,4.3,1462.,0.0
A505,25/05/2014,18,26.4,28.2,26.4,50,51,45,15.2,16.0,14.8,900.7,901.3,900.7,2.9,18,7.7,1810.,0.0
A505,25/05/2014,19,26.5,28.0,26.4,50,50,46,15.2,15.8,14.4,900.7,900.8,900.6,2.7,5,5.9,1355.,0.0
A505,25/05/2014,20,23.6,26.5,23.6,68,68,50,17.3,17.4,15.1,901.4,901.4,900.7,0.6,277,6.8,235.3,0.0
A505,25/05/2014,21,22.4,23.6,21.9,69,72,67,16.4,17.5,16.1,902.1,902.1,901.4,0.2,64,5.4,50.75,0.0
A505,25/05/2014,22,22.3,22.9,22.3,72,72,67,17.0,17.0,16.3,902.4,902.4,902.1,1.8,96,3.1,-3.54,0.0
A505,25/05/2014,23,21.1,22.3,21.1,79,79,72,17.3,17.4,17.0,902.7,902.7,902.4,2.7,106,4.7,-3.49,0.0
A505,26/05/2014,00,20.9,21.1,20.7,78,80,77,16.8,17.3,16.8,903.0,903.0,902.7,1.5,119,4.7,-3.54,0.0
A505,26/05/2014,01,20.2,20.9,20.2,80,80,78,16.6,16.8,16.6,903.7,903.7,902.9,0.3,179,3.0,-3.54,0.0
A505,26/05/2014,02,20.3,20.4,19.4,80,84,80,16.7,17.0,16.3,903.6,903.7,903.5,1.6,105,2.7,-3.53,0.0
A505,26/05/2014,03,19.6,20.6,19.6,83,83,78,16.7,16.7,16.5,903.2,903.6,903.2,0.1,173,2.4,-3.44,0.0
A505,26/05/2014,04,20.2,20.7,19.6,80,83,78,16.6,16.9,16.6,903.1,903.2,903.0,0.5,144,2.5,-3.54,0.0
A505,26/05/2014,05,19.1,20.2,18.2,92,93,80,17.8,17.8,16.3,902.8,903.7,902.8,0.9,158,3.8,-2.30,3.2
A505,26/05/2014,06,19.2,19.3,18.9,89,92,89,17.3,17.8,17.3,902.0,902.8,902.0,1.8,127,3.6,-3.16,0.2
A505,26/05/2014,07,19.4,19.6,19.0,88,91,87,17.4,17.5,17.3,901.9,902.3,901.9,0.3,126,4.1,-2.45,1.0
A505,26/05/2014,08,18.2,19.4,18.1,92,92,88,16.9,17.5,16.7,902.2,902.6,901.8,1.4,215,8.5,-2.18,4.8
A505,26/05/2014,09,18.0,18.3,18.0,92,92,91,16.6,17.0,16.6,903.1,903.3,902.2,1.0,333,3.6,-2.85,0.8
A505,26/05/2014,10,18.1,18.2,17.9,93,93,92,16.9,17.0,16.6,903.7,903.7,903.0,1.1,22,2.3,2.823,0.4
A505,26/05/2014,11,18.4,18.4,18.0,92,93,92,17.1,17.1,16.8,904.0,904.0,903.7,0.8,115,4.0,179.1,0.0
A505,26/05/2014,12,19.1,19.2,18.4,86,92,86,16.7,17.2,16.7,904.7,904.7,904.0,1.0,344,1.8,309.8,0.0
A505,26/05/2014,13,18.9,19.2,18.8,87,88,84,16.8,17.0,16.4,905.1,905.2,904.7,0.4,316,3.2,382.8,0.2
A505,26/05/2014,14,19.9,20.0,18.9,83,88,83,17.0,17.3,16.6,904.7,905.1,904.7,0.6,343,1.9,661.7,0.0
A505,26/05/2014,15,20.7,20.7,19.8,83,85,82,17.6,17.8,16.9,904.0,904.7,904.0,1.3,1,2.7,840.3,0.0
A505,26/05/2014,16,21.6,22.4,20.5,77,84,75,17.4,18.7,17.1,903.2,904.1,903.2,0.9,13,3.1,1305.,0.0
A505,26/05/2014,17,23.2,23.7,21.6,72,78,69,17.9,18.7,17.1,902.2,903.2,902.2,2.5,320,5.0,1942.,0.0
A505,26/05/2014,18,23.4,24.9,23.2,71,72,64,17.8,18.6,17.1,901.7,902.2,901.7,2.7,332,6.1,1784.,0.0
A505,26/05/2014,19,23.9,24.6,23.4,70,72,67,18.1,18.7,17.8,901.5,901.7,901.4,4.0,294,7.2,1032.,0.0
A505,26/05/2014,20,22.9,24.6,22.9,72,72,65,17.5,18.6,17.2,901.8,901.8,901.5,2.9,244,7.2,701.8,0.0
A505,26/05/2014,21,20.4,22.9,20.4,81,81,71,17.1,17.6,17.1,902.4,902.4,901.8,3.5,222,7.5,104.2,0.0
A505,26/05/2014,22,19.1,20.4,19.1,86,86,81,16.7,17.1,16.7,902.6,902.6,902.4,1.9,204,7.5,-3.54,0.0
A505,26/05/2014,23,18.5,19.2,18.3,88,89,86,16.6,16.8,16.4,903.3,903.3,902.6,2.8,217,4.6,-3.54,0.0
A505,27/05/2014,00,18.3,18.5,18.1,88,89,88,16.3,16.5,16.2,903.9,903.9,903.3,3.6,221,6.3,-3.54,0.0
A505,27/05/2014,01,17.7,18.3,17.7,90,90,88,16.0,16.3,16.0,904.5,904.5,903.9,3.6,227,6.5,-3.54,0.0
A505,27/05/2014,02,17.4,17.9,17.4,89,90,89,15.6,16.1,15.6,904.7,904.8,904.5,2.0,201,5.4,-3.53,0.0
A505,27/05/2014,03,16.2,17.4,16.2,91,91,89,14.8,15.6,14.6,904.4,904.7,904.3,1.3,247,3.4,-3.54,0.0
A505,27/05/2014,04,15.8,16.3,15.8,93,93,91,14.7,15.0,14.6,904.2,904.4,904.2,0.7,216,1.7,-3.54,0.0
A505,27/05/2014,05,15.5,15.9,15.5,92,93,92,14.1,14.7,14.1,903.5,904.2,903.5,2.1,227,3.1,-3.54,0.0
A505,27/05/2014,06,14.9,15.5,14.9,93,93,91,13.7,14.1,13.6,903.4,903.5,903.3,2.2,244,3.1,-3.54,0.0
A505,27/05/2014,07,14.0,14.9,14.0,93,93,92,12.9,13.7,12.9,903.1,903.4,903.1,1.8,266,3.1,-3.54,0.0
A505,27/05/2014,08,13.3,14.1,13.3,94,94,93,12.3,13.0,12.3,903.0,903.1,902.9,1.6,237,2.6,-3.54,0.0
A505,27/05/2014,09,12.5,13.3,12.5,94,94,94,11.6,12.4,11.5,903.3,903.3,902.9,1.1,277,2.4,-3.54,0.2
A505,27/05/2014,10,12.5,12.6,12.4,94,94,94,11.7,11.7,11.5,904.0,904.0,903.3,0.9,250,1.9,6.200,0.0
A505,27/05/2014,11,12.8,12.9,12.3,95,95,94,12.0,12.0,11.4,904.8,904.8,904.0,1.8,260,3.1,194.8,0.0
A505,27/05/2014,12,14.7,14.9,12.7,90,95,90,13.2,13.7,11.8,905.1,905.2,904.8,1.6,253,3.0,856.4,0.0
A505,27/05/2014,13,16.7,16.7,14.5,77,91,77,12.7,13.1,12.1,905.3,905.4,905.1,1.9,292,4.1,1892.,0.0
A505,27/05/2014,14,19.2,19.3,16.5,63,78,63,12.1,13.0,11.8,904.9,905.4,904.9,2.3,272,5.2,2455.,0.0
A505,27/05/2014,15,21.1,21.3,19.2,50,66,49,10.3,12.9,10.2,904.4,904.9,904.4,2.8,274,6.0,2768.,0.0
A505,27/05/2014,16,22.3,22.4,20.8,47,53,44,10.6,11.3,9.2,903.4,904.4,903.4,3.0,235,6.8,2790.,0.0
A505,27/05/2014,17,23.0,23.5,22.0,43,47,41,9.9,10.8,9.1,902.6,903.4,902.6,3.0,251,7.1,2580.,0.0
A505,27/05/2014,18,22.5,23.4,22.5,43,46,41,9.4,10.8,8.9,902.3,902.6,902.3,3.5,247,6.8,2152.,0.0
A505,27/05/2014,19,21.9,22.7,21.7,49,50,42,10.5,11.0,9.0,902.1,902.3,902.1,3.0,233,6.3,1530.,0.0
A505,27/05/2014,20,20.0,21.9,20.0,55,55,48,10.7,10.8,10.0,902.4,902.4,902.1,2.7,225,5.6,717.1,0.0
A505,27/05/2014,21,17.2,20.0,17.2,65,65,55,10.5,10.9,10.3,902.6,902.6,902.4,2.2,202,4.9,86.10,0.0
A505,27/05/2014,22,15.9,17.2,15.9,70,70,65,10.4,10.6,10.2,902.9,902.9,902.6,3.0,194,4.8,-3.54,0.0
A505,27/05/2014,23,14.8,16.0,14.8,75,75,70,10.4,10.5,10.3,903.3,903.3,902.9,2.1,188,5.3,-3.54,0.0
A505,28/05/2014,00,14.2,14.8,14.1,78,78,75,10.3,10.5,10.2,903.7,903.7,903.2,2.3,197,4.7,-3.54,0.0
A505,28/05/2014,01,13.6,14.2,13.5,79,80,78,10.1,10.3,10.1,904.3,904.3,903.7,2.4,199,4.6,-3.54,0.0
A505,28/05/2014,02,13.1,13.7,13.1,81,81,79,9.9,10.1,9.8,904.4,904.4,904.2,2.2,196,4.1,-3.54,0.0
A505,28/05/2014,03,12.1,13.1,11.9,85,86,81,9.7,9.9,9.6,904.1,904.4,904.1,1.4,210,3.5,-3.54,0.0
A505,28/05/2014,04,11.6,12.1,11.4,86,87,85,9.3,9.7,9.3,903.7,904.1,903.7,1.0,222,2.2,-3.54,0.0
A505,28/05/2014,05,11.7,12.0,11.1,83,87,82,8.8,9.3,8.8,903.3,903.7,903.3,2.4,198,3.5,-3.54,0.0
A505,28/05/2014,06,11.9,11.9,11.3,82,84,82,9.0,9.0,8.5,902.7,903.3,902.6,0.2,159,3.5,-3.54,0.0
A505,28/05/2014,07,10.9,12.1,10.8,86,86,80,8.7,8.9,8.3,902.4,902.7,902.4,0.1,51,1.2,-3.54,0.0
A505,28/05/2014,08,10.0,10.9,9.9,89,89,86,8.2,8.7,8.1,902.3,902.4,902.3,0.8,5,1.7,-3.54,0.0
A505,28/05/2014,09,9.2,10.0,9.1,92,92,89,7.9,8.3,7.6,902.7,902.8,902.3,0.1,5,1.3,-3.54,0.0
A505,28/05/2014,10,9.7,10.1,9.2,91,92,89,8.3,8.6,7.8,903.1,903.1,902.7,1.7,189,2.8,20.47,0.0
A505,28/05/2014,11,12.1,12.1,9.8,83,91,82,9.4,9.4,8.3,903.6,903.6,903.1,0.0,241,2.7,386.8,0.0
A505,28/05/2014,12,15.5,15.5,12.1,72,84,72,10.5,10.8,9.2,904.6,904.6,903.6,0.0,76,1.7,1232.,0.0
A505,28/05/2014,13,17.9,18.0,15.6,61,73,61,10.3,10.8,9.7,904.7,904.7,904.5,2.6,67,4.5,1957.,0.0
A505,28/05/2014,14,19.5,20.1,17.6,50,64,50,8.7,11.1,8.7,904.4,904.7,904.3,1.6,48,5.3,2354.,0.0
A505,28/05/2014,15,20.6,21.0,19.3,44,52,43,7.9,9.3,7.7,903.6,904.4,903.6,1.7,63,4.1,2560.,0.0
A505,28/05/2014,16,22.1,22.5,20.6,39,46,37,7.5,8.7,7.0,902.6,903.6,902.6,1.1,17,3.1,2578.,0.0
A505,28/05/2014,17,22.8,23.1,21.6,37,43,36,7.2,9.2,7.2,901.9,902.6,901.9,1.6,244,3.9,2559.,0.0
A505,28/05/2014,18,23.4,24.1,22.6,37,39,33,7.8,8.8,6.0,901.4,901.9,901.4,1.4,275,4.5,2140.,0.0
A505,28/05/2014,19,23.3,23.7,22.7,39,42,36,8.5,9.7,7.7,901.2,901.4,901.1,1.8,278,4.0,1503.,0.0
A505,28/05/2014,20,22.1,23.3,22.1,42,42,37,8.7,8.9,7.8,901.4,901.4,901.2,1.8,302,3.5,735.6,0.0
A505,28/05/2014,21,18.3,22.1,18.3,62,62,41,10.9,10.9,8.2,901.7,901.7,901.4,2.7,203,4.4,100.8,0.0
A505,28/05/2014,22,16.6,18.3,16.6,70,70,62,11.2,11.3,10.8,902.1,902.1,901.7,2.2,188,5.1,-3.54,0.0
A505,28/05/2014,23,15.3,16.6,15.3,71,71,64,10.1,11.2,9.6,902.6,902.6,902.1,3.3,195,4.9,-3.54,0.0
A505,29/05/2014,00,14.8,15.3,14.7,70,72,69,9.4,10.1,9.4,902.8,902.8,902.5,2.8,194,5.0,-3.54,0.0
A505,29/05/2014,01,13.8,14.8,13.7,75,75,70,9.4,9.4,9.3,903.0,903.0,902.8,1.7,193,4.5,-3.54,0.0
A505,29/05/2014,02,13.4,14.0,13.4,76,76,74,9.4,9.5,9.3,902.9,903.0,902.8,1.9,200,2.9,-3.54,0.0
A505,29/05/2014,03,14.0,14.2,12.9,71,78,70,8.7,9.4,8.7,902.6,902.9,902.6,1.3,179,2.2,-3.54,0.0
A505,29/05/2014,04,13.9,14.2,13.9,70,71,70,8.6,8.8,8.5,902.3,902.6,902.3,0.9,169,2.5,-3.54,0.0
A505,29/05/2014,05,11.6,13.9,11.6,82,82,70,8.7,9.1,8.5,901.9,902.3,901.9,0.1,38,1.6,-3.54,0.0
A505,29/05/2014,06,13.1,13.1,11.1,73,84,73,8.3,8.8,8.3,901.6,901.9,901.5,1.4,108,2.1,-3.54,0.0
A505,29/05/2014,07,13.8,13.9,12.6,69,74,69,8.2,8.3,8.1,901.4,901.6,901.3,3.1,106,5.4,-3.54,0.0
A505,29/05/2014,08,12.5,13.8,12.5,75,75,69,8.3,8.3,8.1,901.5,901.5,901.3,2.5,104,5.6,-3.54,0.0
A505,29/05/2014,09,11.9,12.6,11.9,81,81,75,8.7,8.7,8.3,902.2,902.2,901.5,1.8,93,4.0,-3.54,0.0
A505,29/05/2014,10,12.5,12.5,11.9,82,82,81,9.5,9.5,8.7,902.8,902.8,902.2,3.5,111,6.0,13.85,0.0
A505,29/05/2014,11,14.2,14.2,12.5,78,82,78,10.6,10.6,9.5,903.4,903.4,902.8,2.7,103,6.0,426.7,0.0
A505,29/05/2014,12,16.4,16.5,14.3,73,79,72,11.6,11.6,10.6,904.0,904.0,903.4,4.1,84,7.1,1230.,0.0
A505,29/05/2014,13,18.4,18.4,16.4,67,73,67,12.2,12.3,11.7,904.3,904.3,904.0,4.4,84,8.4,1918.,0.0
A505,29/05/2014,14,20.4,20.4,18.4,62,68,61,12.7,12.8,12.1,903.7,904.3,903.7,3.5,76,7.7,2423.,0.0
A505,29/05/2014,15,22.1,22.3,20.3,51,62,50,11.4,12.8,11.1,903.4,903.7,903.3,2.6,69,6.4,2691.,0.0
A505,29/05/2014,16,23.3,23.4,22.0,37,51,37,7.6,11.5,7.6,902.5,903.4,902.5,2.7,38,6.4,2724.,0.0
A505,29/05/2014,17,23.8,23.9,22.8,37,42,35,8.2,9.2,7.2,901.7,902.5,901.6,1.7,30,5.6,2544.,0.0
A505,29/05/2014,18,24.0,24.2,23.4,36,39,34,8.0,8.8,7.0,901.3,901.8,901.3,1.5,75,5.4,2120.,0.0
A505,29/05/2014,19,23.6,24.4,23.6,40,40,33,9.4,9.4,7.0,901.2,901.3,901.2,1.2,67,4.7,1485.,0.0
A505,29/05/2014,20,22.7,23.7,22.7,46,46,41,10.5,10.6,9.7,901.5,901.5,901.2,2.2,133,5.0,778.5,0.0
A505,29/05/2014,21,20.9,22.7,20.9,53,53,46,10.8,11.2,10.5,901.8,901.8,901.5,2.3,121,4.2,102.6,0.0
A505,29/05/2014,22,19.0,20.9,18.9,61,61,53,11.2,11.2,10.8,902.2,902.2,901.7,3.3,117,5.2,-3.54,0.0
A505,29/05/2014,23,17.8,19.0,17.7,65,66,61,11.1,11.4,11.1,902.7,902.7,902.2,4.7,111,7.8,-3.54,0.0
A505,30/05/2014,00,17.0,17.8,16.9,67,67,65,10.8,11.1,10.8,902.8,902.9,902.7,4.0,109,7.7,-3.54,0.0
A505,30/05/2014,01,16.7,17.1,16.6,66,67,66,10.3,10.8,10.3,902.9,902.9,902.8,4.5,117,8.6,-3.54,0.0
A505,30/05/2014,02,17.2,17.2,16.7,61,66,61,9.6,10.3,9.6,903.0,903.0,902.9,4.5,113,8.6,-3.54,0.0
A505,30/05/2014,03,16.3,17.3,16.1,68,69,60,10.5,10.5,9.4,903.0,903.2,903.0,6.3,114,9.0,-3.54,0.0
A505,30/05/2014,04,15.4,16.4,15.4,75,75,68,11.0,11.0,10.5,903.1,903.2,903.0,6.7,112,10.0,-3.54,0.0
A505,30/05/2014,05,15.1,15.4,15.1,77,77,75,11.2,11.2,11.0,903.1,903.3,903.1,4.8,108,10.0,-3.54,0.0
A505,30/05/2014,06,14.8,15.1,14.8,81,81,77,11.5,11.5,11.2,903.0,903.1,902.9,5.8,112,9.4,-3.54,0.0
A505,30/05/2014,07,14.7,14.9,14.7,82,82,81,11.7,11.8,11.5,902.8,903.0,902.8,5.7,114,9.3,-3.54,0.0
A505,30/05/2014,08,14.3,14.8,14.3,84,84,82,11.6,11.7,11.6,903.4,903.4,902.8,4.4,100,9.6,-3.54,0.0
A505,30/05/2014,09,14.7,14.7,14.3,84,84,83,11.9,12.0,11.7,903.8,903.8,903.4,5.5,100,10.2,-3.22,0.0
A505,30/05/2014,10,14.9,14.9,14.7,85,85,83,12.3,12.3,11.9,904.6,904.6,903.8,4.8,98,9.9,4.546,0.0
A505,30/05/2014,11,15.3,15.3,14.9,84,85,84,12.6,12.6,12.3,905.1,905.1,904.6,4.0,92,8.3,125.7,0.0
A505,30/05/2014,12,15.8,15.8,15.2,81,84,81,12.5,12.6,12.4,905.7,905.7,905.1,5.2,91,9.9,482.7,0.0
A505,30/05/2014,13,17.8,18.1,15.7,74,81,73,13.1,13.3,12.5,905.8,905.8,905.6,5.0,93,9.9,1509.,0.0
A505,30/05/2014,14,18.4,19.3,17.8,72,74,69,13.3,13.6,13.1,905.8,905.8,905.7,5.3,86,9.2,1876.,0.0
A505,30/05/2014,15,19.9,20.3,18.3,68,73,66,13.7,14.0,13.3,905.0,905.8,905.0,3.0,85,9.0,2125.,0.0
A505,30/05/2014,16,21.2,21.9,19.9,64,68,61,14.0,14.4,13.6,904.3,905.1,904.3,3.9,98,7.5,2845.,0.0
A505,30/05/2014,17,22.9,22.9,21.1,55,64,55,13.3,14.0,13.0,903.5,904.3,903.4,3.1,96,7.8,2399.,0.0
A505,30/05/2014,18,21.9,23.1,21.5,57,59,49,12.9,13.5,11.8,903.0,903.5,903.0,2.9,108,7.8,1505.,0.0
A505,30/05/2014,19,22.8,23.2,22.0,52,57,50,12.5,13.3,11.9,902.7,903.0,902.7,3.0,88,6.1,1512.,0.0
A505,30/05/2014,20,21.2,22.8,21.2,59,59,52,12.8,13.0,12.2,902.8,902.8,902.7,3.5,118,6.9,427.5,0.0
A505,30/05/2014,21,19.6,21.2,19.6,67,67,59,13.2,13.3,12.8,903.0,903.0,902.8,3.8,112,6.5,53.89,0.0
A505,30/05/2014,22,18.3,19.6,18.3,71,71,67,12.9,13.2,12.9,903.3,903.3,903.0,5.3,113,8.3,-3.54,0.0
A505,30/05/2014,23,17.6,18.3,17.6,73,73,71,12.8,12.9,12.8,903.8,903.8,903.3,4.3,108,8.3,-3.54,0.0
A505,31/05/2014,00,17.3,17.6,17.1,75,76,74,12.8,12.9,12.8,903.9,903.9,903.8,4.3,109,8.5,-3.54,0.0
A505,31/05/2014,01,16.9,17.3,16.7,77,78,75,12.8,12.8,12.7,903.9,904.0,903.8,4.2,110,8.5,-3.54,0.0
A505,31/05/2014,02,16.8,16.9,16.7,77,78,77,12.7,12.8,12.7,904.3,904.3,903.9,4.3,112,7.0,-3.54,0.0
A505,31/05/2014,03,16.2,16.8,16.2,81,81,77,12.8,12.8,12.7,904.3,904.4,904.1,4.2,103,8.0,-3.54,0.0
A505,31/05/2014,04,15.7,16.2,15.7,83,83,81,12.9,12.9,12.8,904.4,904.5,904.2,4.2,93,8.2,-3.54,0.0
A505,31/05/2014,05,15.2,15.7,15.2,85,86,83,12.8,12.9,12.8,904.1,904.4,904.1,4.0,102,7.1,-3.54,0.0
A505,31/05/2014,06,14.8,15.2,14.8,86,86,85,12.6,12.8,12.5,903.6,904.1,903.5,4.0,101,7.2,-3.54,0.0
A505,31/05/2014,07,15.0,15.0,14.8,85,86,85,12.6,12.6,12.5,903.4,903.6,903.3,4.6,90,7.8,-3.54,0.0
A505,31/05/2014,08,14.6,15.0,14.6,86,86,85,12.4,12.6,12.3,903.4,903.4,903.2,4.7,102,8.7,-3.54,0.0
A505,31/05/2014,09,14.3,14.6,14.3,87,87,86,12.2,12.4,12.2,903.9,903.9,903.4,3.6,102,7.6,-3.54,0.0
A505,31/05/2014,10,14.2,14.3,14.2,87,88,87,12.1,12.3,12.1,904.5,904.5,903.9,3.6,97,7.0,12.73,0.0
A505,31/05/2014,11,15.1,15.1,14.2,84,87,84,12.4,12.5,12.1,904.8,904.8,904.5,4.6,89,7.2,274.1,0.0
A505,31/05/2014,12,15.7,15.8,15.1,82,84,81,12.6,12.7,12.4,905.3,905.4,904.8,4.9,86,8.5,537.9,0.0
A505,31/05/2014,13,17.9,17.9,15.7,74,82,74,13.2,13.4,12.6,905.6,905.6,905.3,3.6,98,8.5,1091.,0.0
A505,31/05/2014,14,18.8,19.5,17.8,69,74,67,13.0,13.7,12.6,905.1,905.6,905.1,3.7,75,7.2,2048.,0.0
A505,31/05/2014,15,19.9,21.0,18.3,64,71,62,13.0,13.8,12.8,904.2,905.1,904.2,4.5,39,8.0,2191.,0.0
A505,31/05/2014,16,21.9,22.1,19.8,59,66,58,13.5,14.2,13.1,903.3,904.2,903.3,2.1,30,7.4,2325.,0.0
A505,31/05/2014,17,23.4,23.4,21.7,50,60,50,12.3,13.9,12.2,902.4,903.3,902.4,2.7,42,6.4,2442.,0.0
A505,31/05/2014,18,22.9,24.0,22.9,49,52,47,11.6,12.8,11.5,902.0,902.4,902.0,2.5,10,6.4,2036.,0.0
A505,31/05/2014,19,23.8,23.8,22.5,47,51,47,11.9,12.6,11.5,901.6,902.0,901.6,1.8,20,5.4,1238.,0.0
A505,31/05/2014,20,22.7,23.8,22.6,51,52,45,12.1,12.4,11.0,901.6,901.6,901.5,2.2,7,5.1,658.4,0.0
A505,31/05/2014,21,21.6,22.7,21.6,56,56,51,12.5,12.5,11.8,902.0,902.0,901.6,1.2,54,4.1,54.11,0.0
A505,31/05/2014,22,20.4,21.6,20.4,61,61,56,12.6,12.8,12.5,902.2,902.2,902.0,1.7,76,2.6,-3.54,0.0
A505,31/05/2014,23,19.4,20.4,19.4,64,64,61,12.5,12.6,12.4,902.4,902.4,902.1,1.7,96,3.1,-3.54,0.0
A505,01/06/2014,00,18.5,19.4,18.5,69,70,64,12.8,12.8,12.5,902.6,902.6,902.4,2.9,110,4.4,-3.54,0.0
A505,01/06/2014,01,17.8,18.5,17.8,74,74,69,13.1,13.1,12.8,902.7,902.8,902.6,2.9,110,5.3,-3.54,0.0
A505,01/06/2014,02,17.4,17.8,17.3,76,76,74,13.0,13.1,13.0,902.9,902.9,902.7,2.7,99,4.9,-3.54,0.0
A505,01/06/2014,03,16.8,17.4,16.7,78,78,76,12.8,13.0,12.8,902.3,902.9,902.3,2.6,92,4.7,-3.54,0.0
A505,01/06/2014,04,16.3,16.8,16.3,79,79,77,12.6,12.8,12.6,901.9,902.3,901.9,2.6,99,5.0,-3.54,0.0
A505,01/06/2014,05,16.1,16.5,16.1,78,79,77,12.3,12.6,12.3,901.8,902.0,901.8,2.0,101,4.1,-3.54,0.0
A505,01/06/2014,06,15.9,16.1,15.7,78,79,78,12.1,12.3,12.1,901.4,901.9,901.4,2.2,103,4.4,-3.54,0.0
A505,01/06/2014,07,15.7,16.0,15.7,79,79,78,12.0,12.2,12.0,901.0,901.4,901.0,1.9,103,3.9,-3.54,0.0
A505,01/06/2014,08,15.5,15.7,15.1,80,81,79,12.0,12.0,11.8,901.0,901.3,901.0,2.5,102,4.0,-3.54,0.0
A505,01/06/2014,09,15.3,15.6,15.2,80,80,79,11.9,12.0,11.8,901.3,901.3,900.9,2.6,105,5.4,-3.54,0.0
A505,01/06/2014,10,15.3,15.7,15.1,79,80,78,11.7,11.9,11.7,901.8,901.8,901.3,2.5,99,4.7,5.954,0.0
A505,01/06/2014,11,17.3,17.3,15.2,72,79,72,12.2,12.3,11.7,902.4,902.4,901.8,2.0,106,3.9,373.0,0.0
A505,01/06/2014,12,19.6,19.7,17.3,63,72,63,12.5,12.8,12.2,902.8,902.8,902.4,2.1,78,3.9,1126.,0.0
A505,01/06/2014,13,20.4,20.7,19.4,63,65,62,13.2,13.4,12.4,903.1,903.3,902.8,3.1,9,5.5,1797.,0.0
A505,01/06/2014,14,21.8,21.9,20.3,60,64,60,13.8,14.2,13.0,902.6,903.1,902.6,2.9,5,6.3,2288.,0.0
A505,01/06/2014,15,22.9,23.1,21.6,58,62,57,14.2,14.6,13.5,901.7,902.6,901.7,3.6,319,7.0,2392.,0.0
A505,01/06/2014,16,23.5,23.8,22.5,57,61,55,14.4,14.8,13.8,900.7,901.7,900.7,4.2,332,7.4,2075.,0.0
A505,01/06/2014,17,24.2,24.4,23.0,53,59,52,14.1,14.9,13.6,900.1,900.8,900.1,2.9,313,8.3,1753.,0.0
A505,01/06/2014,18,24.1,24.5,23.4,51,56,51,13.4,14.3,13.3,899.6,900.0,899.6,2.9,290,6.1,1279.,0.0
A505,01/06/2014,19,23.3,24.1,23.3,51,53,49,12.6,13.8,12.5,899.4,899.6,899.4,2.0,261,5.8,633.5,0.0
A505,01/06/2014,20,22.4,23.3,22.4,59,59,51,14.1,14.1,12.7,899.8,899.8,899.4,0.5,276,3.2,214.2,0.0
A505,01/06/2014,21,22.1,22.4,21.9,57,60,57,13.2,14.2,13.1,900.0,900.0,899.8,0.0,218,1.9,28.26,0.0
A505,01/06/2014,22,18.3,22.1,18.3,88,88,57,16.2,16.3,13.2,900.8,900.8,900.0,2.8,237,7.8,-3.54,0.8
A505,01/06/2014,23,17.9,18.3,17.9,87,89,87,15.7,16.4,15.7,901.0,901.0,900.7,2.5,193,5.5,-3.07,0.8
A505,02/06/2014,00,17.4,17.9,17.4,85,88,84,14.9,15.7,14.9,901.1,901.1,900.7,2.6,202,5.0,-2.82,0.4
A505,02/06/2014,01,17.1,17.5,17.1,84,85,82,14.5,14.8,14.3,901.2,901.3,900.8,2.3,208,4.5,-0.48,0.0
A505,02/06/2014,02,17.0,17.2,16.9,83,85,83,14.1,14.5,14.1,901.1,901.2,900.7,1.5,217,5.3,-1.81,0.0
A505,02/06/2014,03,16.9,17.1,16.9,84,85,83,14.1,14.4,14.1,900.9,901.1,900.8,1.4,201,4.6,-1.37,0.0
A505,02/06/2014,04,16.6,17.3,16.6,79,84,79,13.0,14.1,13.0,900.5,900.9,900.5,4.6,199,7.5,-1.50,0.0
A505,02/06/2014,05,15.8,16.6,15.8,83,83,79,12.9,13.1,12.8,899.7,900.6,899.7,3.7,186,7.9,-1.96,0.2
A505,02/06/2014,06,15.3,15.9,15.3,85,85,82,12.9,12.9,12.7,900.3,900.4,899.6,1.8,254,7.5,-1.58,0.2
A505,02/06/2014,07,14.9,15.3,14.7,88,90,85,12.9,13.1,12.7,899.0,900.3,898.7,2.1,189,4.1,-2.88,1.4
A505,02/06/2014,08,15.0,15.1,14.7,85,89,85,12.4,13.0,12.4,898.8,899.4,898.7,1.3,170,3.8,-1.29,0.0
A505,02/06/2014,09,14.4,15.0,14.4,91,91,84,13.0,13.0,12.3,899.3,899.6,898.8,0.7,3,3.1,-3.13,0.0
A505,02/06/2014,10,14.2,14.5,14.0,93,93,91,13.0,13.2,12.8,899.7,899.8,899.3,0.9,215,1.8,3.154,0.0
A505,02/06/2014,11,15.2,15.2,14.1,90,93,90,13.6,13.9,13.0,900.2,900.2,899.7,0.0,283,1.2,242.9,0.0
A505,02/06/2014,12,16.4,16.6,15.1,82,91,82,13.4,14.3,13.4,900.8,900.9,900.2,0.5,222,1.5,819.8,0.0
A505,02/06/2014,13,19.2,19.2,16.4,71,85,71,13.8,14.4,13.1,901.2,901.2,900.8,1.0,235,2.7,1808.,0.0
A505,02/06/2014,14,21.0,21.6,19.0,59,73,57,12.6,14.3,12.4,900.8,901.2,900.8,3.2,266,5.1,1975.,0.0
